$GPRMC,233650.200,A,4234.1788,N,08340.4004,W,21.13,208.50,230617,,,D*4D
$GPRMC,233650.400,A,4234.1778,N,08340.4012,W,21.38,210.16,230617,,,D*41
$GPRMC,233650.600,A,4234.1768,N,08340.4021,W,21.45,210.82,230617,,,D*45
$GPRMC,233650.800,A,4234.1758,N,08340.4029,W,21.50,211.69,230617,,,D*40
$GPRMC,233651.000,A,4234.1748,N,08340.4038,W,21.54,211.21,230617,,,D*40
$GPRMC,233651.200,A,4234.1738,N,08340.4046,W,21.56,210.02,230617,,,D*4E
$GPRMC,233651.400,A,4234.1727,N,08340.4055,W,21.53,208.88,230617,,,D*4A
$GPRMC,233651.600,A,4234.1717,N,08340.4062,W,21.55,207.78,230617,,,D*49
$GPRMC,233651.800,A,4234.1706,N,08340.4070,W,21.53,205.81,230617,,,D*46
$GPRMC,233652.000,A,4234.1695,N,08340.4076,W,21.52,203.59,230617,,,D*42
$GPRMC,233652.200,A,4234.1684,N,08340.4082,W,21.48,201.39,230617,,,D*44
$GPRMC,233652.400,A,4234.1673,N,08340.4088,W,21.46,198.00,230617,,,D*47
$GPRMC,233652.600,A,4234.1661,N,08340.4092,W,21.25,195.31,230617,,,D*47
$GPRMC,233652.800,A,4234.1650,N,08340.4096,W,21.25,192.01,230617,,,D*4B
$GPRMC,233653.000,A,4234.1638,N,08340.4099,W,20.96,189.22,230617,,,D*41
$GPRMC,233653.200,A,4234.1627,N,08340.4101,W,20.48,185.82,230617,,,D*48
$GPRMC,233653.400,A,4234.1616,N,08340.4102,W,19.89,183.44,230617,,,D*44
$GPRMC,233653.600,A,4234.1605,N,08340.4102,W,19.84,180.93,230617,,,D*40
$GPRMC,233653.800,A,4234.1593,N,08340.4101,W,19.60,176.65,230617,,,D*4B
$GPRMC,233654.000,A,4234.1582,N,08340.4099,W,19.66,171.69,230617,,,D*49
$GPRMC,233654.200,A,4234.1570,N,08340.4095,W,20.33,167.51,230617,,,D*4C
$GPRMC,233654.400,A,4234.1559,N,08340.4091,W,20.59,162.77,230617,,,D*48
$GPRMC,233654.600,A,4234.1548,N,08340.4085,W,20.83,159.80,230617,,,D*48
$GPRMC,233654.800,A,4234.1537,N,08340.4079,W,20.80,156.21,230617,,,D*4A
$GPRMC,233655.000,A,4234.1527,N,08340.4072,W,20.46,152.32,230617,,,D*45
$GPRMC,233655.200,A,4234.1518,N,08340.4063,W,20.50,147.45,230617,,,D*48
$GPRMC,233655.400,A,4234.1509,N,08340.4053,W,20.33,141.45,230617,,,D*4E
$GPRMC,233655.600,A,4234.1501,N,08340.4042,W,19.86,136.84,230617,,,D*4D
$GPRMC,233655.800,A,4234.1494,N,08340.4031,W,20.37,134.46,230617,,,D*46
$GPRMC,233656.000,A,4234.1486,N,08340.4020,W,20.66,132.33,230617,,,D*4E
$GPRMC,233656.200,A,4234.1479,N,08340.4008,W,20.87,131.01,230617,,,D*4B
$GPRMC,233656.400,A,4234.1471,N,08340.3996,W,20.84,130.02,230617,,,D*4D
$GPRMC,233656.600,A,4234.1469,N,08340.3978,W,21.95,114.14,230617,,,D*46
$GPRMC,233656.800,A,4234.1467,N,08340.3960,W,22.66,106.43,230617,,,D*41
$GPRMC,233657.000,A,4234.1465,N,08340.3942,W,22.85,102.07,230617,,,D*43
$GPRMC,233657.200,A,4234.1463,N,08340.3925,W,22.83,99.19,230617,,,D*7C
$GPRMC,233657.400,A,4234.1464,N,08340.3907,W,23.05,92.39,230617,,,D*7B
$GPRMC,233657.600,A,4234.1466,N,08340.3888,W,24.01,85.72,230617,,,D*77
$GPRMC,233657.800,A,4234.1468,N,08340.3870,W,24.44,80.98,230617,,,D*70
$GPRMC,233658.000,A,4234.1471,N,08340.3852,W,24.45,78.33,230617,,,D*78
$GPRMC,233658.200,A,4234.1476,N,08340.3834,W,25.02,73.44,230617,,,D*74
$GPRMC,233658.400,A,4234.1481,N,08340.3815,W,25.65,70.01,230617,,,D*7A
$GPRMC,233658.600,A,4234.1487,N,08340.3797,W,26.09,66.59,230617,,,D*78
$GPRMC,233658.800,A,4234.1493,N,08340.3779,W,26.37,65.33,230617,,,D*71
$GPRMC,233659.000,A,4234.1499,N,08340.3761,W,26.73,66.39,230617,,,D*72
$GPRMC,233659.200,A,4234.1505,N,08340.3741,W,27.38,67.67,230617,,,D*72
$GPRMC,233659.400,A,4234.1510,N,08340.3722,W,27.82,69.47,230617,,,D*78
$GPRMC,233659.600,A,4234.1515,N,08340.3701,W,28.15,72.13,230617,,,D*74
$GPRMC,233659.800,A,4234.1520,N,08340.3680,W,28.64,75.37,230617,,,D*73
$GPRMC,233700.000,A,4234.1524,N,08340.3658,W,29.04,76.92,230617,,,D*7C
$GPRMC,233700.200,A,4234.1527,N,08340.3637,W,29.07,79.05,230617,,,D*76
$GPRMC,233700.400,A,4234.1530,N,08340.3615,W,29.37,79.58,230617,,,D*7D
$GPRMC,233700.600,A,4234.1533,N,08340.3593,W,29.20,80.69,230617,,,D*73
$GPRMC,233700.800,A,4234.1535,N,08340.3571,W,29.25,82.14,230617,,,D*7A
$GPRMC,233701.000,A,4234.1537,N,08340.3549,W,29.28,82.71,230617,,,D*74
$GPRMC,233701.200,A,4234.1538,N,08340.3527,W,29.27,84.25,230617,,,D*79
$GPRMC,233701.400,A,4234.1539,N,08340.3505,W,29.22,85.95,230617,,,D*71
$GPRMC,233701.600,A,4234.1539,N,08340.3483,W,29.29,87.44,230617,,,D*79
$GPRMC,233701.800,A,4234.1539,N,08340.3460,W,29.78,89.08,230617,,,D*78
$GPRMC,233702.000,A,4234.1538,N,08340.3436,W,29.58,90.32,230617,,,D*72
$GPRMC,233702.200,A,4234.1537,N,08340.3412,W,30.81,91.31,230617,,,D*77
$GPRMC,233702.400,A,4234.1534,N,08340.3386,W,31.87,93.84,230617,,,D*73
$GPRMC,233702.600,A,4234.1532,N,08340.3362,W,32.25,94.79,230617,,,D*73
$GPRMC,233702.800,A,4234.1529,N,08340.3336,W,32.59,95.68,230617,,,D*7C
$GPRMC,233703.000,A,4234.1527,N,08340.3312,W,32.83,96.04,230617,,,D*73
$GPRMC,233703.200,A,4234.1525,N,08340.3287,W,33.19,96.74,230617,,,D*7B
$GPRMC,233703.400,A,4234.1522,N,08340.3263,W,33.12,97.59,230617,,,D*75
$GPRMC,233703.600,A,4234.1519,N,08340.3238,W,32.88,97.96,230617,,,D*70
$GPRMC,233703.800,A,4234.1517,N,08340.3214,W,32.66,98.18,230617,,,D*77
$GPRMC,233704.000,A,4234.1514,N,08340.3189,W,32.66,98.72,230617,,,D*70
$GPRMC,233704.200,A,4234.1511,N,08340.3165,W,32.66,98.55,230617,,,D*70
$GPRMC,233704.400,A,4234.1509,N,08340.3140,W,32.97,98.49,230617,,,D*7B
$GPRMC,233704.600,A,4234.1506,N,08340.3115,W,33.05,98.37,230617,,,D*75
$GPRMC,233704.800,A,4234.1503,N,08340.3090,W,33.06,98.20,230617,,,D*77
